weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Sat;2.0;1.0;2016.0;00:15;30.11;I;vazio;0.045;0.0225;1.35;0.68;2.03
Sat;2.0;1.0;2016.0;00:30;30.15;I;vazio;0.045;0.0225;1.36;0.68;2.04
Sat;2.0;1.0;2016.0;00:45;29.59;I;vazio;0.045;0.0225;1.33;0.67;2.0
Sat;2.0;1.0;2016.0;01:00;29.5;I;vazio;0.045;0.0225;1.33;0.66;1.99
Sat;2.0;1.0;2016.0;01:15;29.799999999999997;I;vazio;0.045;0.0225;1.34;0.67;2.01
Sat;2.0;1.0;2016.0;01:30;29.89;I;vazio;0.045;0.0225;1.35;0.67;2.02
Sat;2.0;1.0;2016.0;01:45;30.060000000000002;I;vazio;0.045;0.0225;1.35;0.68;2.03
Sat;2.0;1.0;2016.0;02:00;29.9;I;super-vazio;0.0444;0.0217;1.33;0.65;1.98
Sat;2.0;1.0;2016.0;02:15;29.78;I;super-vazio;0.0444;0.0217;1.32;0.65;1.97
Sat;2.0;1.0;2016.0;02:30;30.1;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sat;2.0;1.0;2016.0;02:45;30.089999999999996;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sat;2.0;1.0;2016.0;03:00;29.78;I;super-vazio;0.0444;0.0217;1.32;0.65;1.97
Sat;2.0;1.0;2016.0;03:15;30.13;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sat;2.0;1.0;2016.0;03:30;30.049999999999997;I;super-vazio;0.0444;0.0217;1.33;0.65;1.99
Sat;2.0;1.0;2016.0;03:45;29.85;I;super-vazio;0.0444;0.0217;1.33;0.65;1.97
Sat;2.0;1.0;2016.0;04:00;29.93;I;super-vazio;0.0444;0.0217;1.33;0.65;1.98
Sat;2.0;1.0;2016.0;04:15;30.1;I;super-vazio;0.0444;0.0217;1.34;0.65;1.99
Sat;2.0;1.0;2016.0;04:30;30.060000000000002;I;super-vazio;0.0444;0.0217;1.33;0.65;1.99
Sat;2.0;1.0;2016.0;04:45;29.740000000000002;I;super-vazio;0.0444;0.0217;1.32;0.65;1.97
Sat;2.0;1.0;2016.0;05:00;30.03;I;super-vazio;0.0444;0.0217;1.33;0.65;1.98
Sat;2.0;1.0;2016.0;05:15;30.05;I;super-vazio;0.0444;0.0217;1.33;0.65;1.99
Sat;2.0;1.0;2016.0;05:30;29.659999999999997;I;super-vazio;0.0444;0.0217;1.32;0.64;1.96
Sat;2.0;1.0;2016.0;05:45;30.060000000000002;I;super-vazio;0.0444;0.0217;1.33;0.65;1.99
Sat;2.0;1.0;2016.0;06:00;29.87;I;vazio;0.045;0.0225;1.34;0.67;2.02
Sat;2.0;1.0;2016.0;06:15;29.7;I;vazio;0.045;0.0225;1.34;0.67;2.0
Sat;2.0;1.0;2016.0;06:30;30.05;I;vazio;0.045;0.0225;1.35;0.68;2.03
Sat;2.0;1.0;2016.0;06:45;29.71;I;vazio;0.045;0.0225;1.34;0.67;2.01
Sat;2.0;1.0;2016.0;07:00;29.580000000000002;I;vazio;0.045;0.0225;1.33;0.67;2.0
Sat;2.0;1.0;2016.0;07:15;29.37;I;vazio;0.045;0.0225;1.32;0.66;1.98
Sat;2.0;1.0;2016.0;07:30;29.439999999999998;I;vazio;0.045;0.0225;1.32;0.66;1.99
Sat;2.0;1.0;2016.0;07:45;29.51;I;vazio;0.045;0.0225;1.33;0.66;1.99
Sat;2.0;1.0;2016.0;08:00;29.869999999999997;I;vazio;0.045;0.0225;1.34;0.67;2.02
