weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Sat;2.0;1.0;2016.0;17:30;22.26;I;cheia;0.0663;0.0573;1.48;1.28;2.75
Sat;2.0;1.0;2016.0;17:45;23.96;I;cheia;0.0663;0.0573;1.59;1.37;2.96
Sat;2.0;1.0;2016.0;18:00;23.98;I;ponta;0.0696;0.0663;1.67;1.59;3.26
Sat;2.0;1.0;2016.0;18:15;22.15;I;ponta;0.0696;0.0663;1.54;1.47;3.01
Sat;2.0;1.0;2016.0;18:30;21.78;I;ponta;0.0696;0.0663;1.52;1.44;2.96
Sat;2.0;1.0;2016.0;18:45;25.07;I;ponta;0.0696;0.0663;1.74;1.66;3.41
Sat;2.0;1.0;2016.0;19:00;22.75;I;ponta;0.0696;0.0663;1.58;1.51;3.09
Sat;2.0;1.0;2016.0;19:15;22.83;I;ponta;0.0696;0.0663;1.59;1.51;3.1
Sat;2.0;1.0;2016.0;19:30;22.72;I;ponta;0.0696;0.0663;1.58;1.51;3.09
Sat;2.0;1.0;2016.0;19:45;23.84;I;ponta;0.0696;0.0663;1.66;1.58;3.24
Sat;2.0;1.0;2016.0;20:00;22.81;I;ponta;0.0696;0.0663;1.59;1.51;3.1
Sat;2.0;1.0;2016.0;20:15;23.93;I;ponta;0.0696;0.0663;1.67;1.59;3.25
Sat;2.0;1.0;2016.0;20:30;22.38;I;cheia;0.0663;0.0573;1.48;1.28;2.77
Sat;2.0;1.0;2016.0;20:45;22.23;I;cheia;0.0663;0.0573;1.47;1.27;2.75
Sat;2.0;1.0;2016.0;21:00;24.21;I;cheia;0.0663;0.0573;1.61;1.39;2.99
Sat;2.0;1.0;2016.0;21:15;22.25;I;cheia;0.0663;0.0573;1.48;1.27;2.75
Sat;2.0;1.0;2016.0;21:30;23.82;I;cheia;0.0663;0.0573;1.58;1.36;2.94
Sat;2.0;1.0;2016.0;21:45;21.24;I;cheia;0.0663;0.0573;1.41;1.22;2.63
Sat;2.0;1.0;2016.0;22:00;21.32;I;vazio;0.0479;0.0298;1.02;0.64;1.66
Sat;2.0;1.0;2016.0;22:15;21.63;I;vazio;0.0479;0.0298;1.04;0.64;1.68
Sat;2.0;1.0;2016.0;22:30;23.46;I;vazio;0.0479;0.0298;1.12;0.7;1.82
Sat;2.0;1.0;2016.0;22:45;21.03;I;vazio;0.0479;0.0298;1.01;0.63;1.63
Sat;2.0;1.0;2016.0;23:00;23.17;I;vazio;0.0479;0.0298;1.11;0.69;1.8
Sat;2.0;1.0;2016.0;23:15;23.85;I;vazio;0.0479;0.0298;1.14;0.71;1.85
Sat;2.0;1.0;2016.0;23:30;21.56;I;vazio;0.0479;0.0298;1.03;0.64;1.68
